序号,传输方向,系统时间,时间间隔(ms),ID号(hex),帧类型,帧格式,长度,数据(hex),
0,接收, 10:52:33.107 ,1324023,286,标准帧,数据帧,8,e3 01 00 00 13 00 00 00 
1,接收, 10:52:33.107 ,0,206,标准帧,数据帧,8,07 00 00 00 00 00 00 00 
2,接收, 10:52:33.107 ,0,7B9,标准帧,数据帧,8,0e 02 58 00 00 00 00 00 
3,接收, 10:52:33.107 ,0,314,标准帧,数据帧,8,01 00 00 00 00 00 00 00 
4,接收, 10:52:33.107 ,0,186,标准帧,数据帧,8,0b fd ff 00 00 3f 3f 00 
5,接收, 10:52:33.107 ,0,386,标准帧,数据帧,8,c4 ec f6 ff 00 00 00 00 
6,接收, 10:52:33.107 ,0,206,标准帧,数据帧,8,07 00 00 00 00 00 00 00 
7,接收, 10:52:33.107 ,0,18F,标准帧,数据帧,8,01 00 00 f8 bc 00 20 00 
8,接收, 10:52:33.107 ,0,186,标准帧,数据帧,8,0b fd ff 00 00 3f 3f 00 
9,接收, 10:52:33.107 ,0,386,标准帧,数据帧,8,c4 ec f6 ff 00 00 00 00 
10,接收, 10:52:33.107 ,0,286,标准帧,数据帧,8,e3 01 00 00 1c 00 00 00 
11,接收, 10:52:33.107 ,0,206,标准帧,数据帧,8,07 00 00 00 00 00 00 00 
12,接收, 10:52:33.107 ,0,7B9,标准帧,数据帧,8,0e 02 58 00 00 00 00 00 
13,接收, 10:52:33.107 ,0,314,标准帧,数据帧,8,01 00 00 00 00 00 00 00 
14,接收, 10:52:33.107 ,0,186,标准帧,数据帧,8,0b fd ff 00 00 3f 3f 00 
15,接收, 10:52:33.107 ,0,386,标准帧,数据帧,8,c4 ec f6 ff 00 00 00 00 
16,接收, 10:52:33.107 ,0,206,标准帧,数据帧,8,07 00 00 00 00 00 00 00 
17,接收, 10:52:33.107 ,0,18F,标准帧,数据帧,8,01 00 00 f8 44 00 20 00 
18,接收, 10:52:33.107 ,0,186,标准帧,数据帧,8,0b fd ff 00 00 3f 3f 00 
19,接收, 10:52:33.107 ,0,386,标准帧,数据帧,8,c4 ec f6 ff 00 00 00 00 
20,接收, 10:52:33.107 ,0,286,标准帧,数据帧,8,e3 01 00 00 13 00 00 00 
21,接收, 10:52:33.107 ,0,206,标准帧,数据帧,8,07 00 00 00 00 00 00 00 
22,接收, 10:52:33.107 ,0,7B9,标准帧,数据帧,8,0e 02 58 00 00 00 00 00 
23,接收, 10:52:33.107 ,0,314,标准帧,数据帧,8,01 00 00 00 00 00 00 00 
